T1,T2,T3,T4
1.160398321,1.160398321,1.160398321,1.160398321
0.9767426,0.9767426,0.9767426,0.9767426
0.959851366,0.959851366,0.959851366,0.959851366
0.996526608,0.996526608,0.996526608,0.996526608
1.046649304,1.046649304,1.046649304,1.046649304
1.124129646,1.124129646,1.124129646,1.124129646
1.183306471,1.183306471,1.183306471,1.183306471
1.240879766,1.240879766,1.240879766,1.240879766
1.295393112,1.295393112,1.295393112,1.295393112
1.323254955,1.323254955,1.323254955,1.323254955
1.286009985,1.286009985,1.286009985,1.286009985
1.413242567,1.413242567,1.413242567,1.413242567
1.523725678,1.523725678,1.523725678,1.523725678
1.819797038,1.819797038,1.819797038,1.819797038
1.651938566,1.651938566,1.651938566,1.651938566
1.461446108,1.461446108,1.461446108,1.461446108
1.452525718,1.452525718,1.452525718,1.452525718
1.606714729,1.606714729,1.606714729,1.606714729
1.831822847,1.831822847,1.831822847,1.831822847
1.826865143,1.826865143,1.826865143,1.826865143
1.751354776,1.751354776,1.751354776,1.751354776
1.706941397,1.706941397,1.706941397,1.706941397
1.668943477,1.668943477,1.668943477,1.668943477
1.414614729,1.414614729,1.414614729,1.414614729
1.153262008,1.153262008,1.153262008,1.153262008
1.027707851,1.027707851,1.027707851,1.027707851
0.928518997,0.928518997,0.928518997,0.928518997
0.978113424,0.978113424,0.978113424,0.978113424
1.061444847,1.061444847,1.061444847,1.061444847
1.146243387,1.146243387,1.146243387,1.146243387
1.161477594,1.161477594,1.161477594,1.161477594
1.223446889,1.223446889,1.223446889,1.223446889
1.20729122,1.20729122,1.20729122,1.20729122
1.212579259,1.212579259,1.212579259,1.212579259
1.329955278,1.329955278,1.329955278,1.329955278
1.318513908,1.318513908,1.318513908,1.318513908
1.542581537,1.542581537,1.542581537,1.542581537
1.850958221,1.850958221,1.850958221,1.850958221
1.667586027,1.667586027,1.667586027,1.667586027
1.49525666,1.49525666,1.49525666,1.49525666
1.507372075,1.507372075,1.507372075,1.507372075
1.681937557,1.681937557,1.681937557,1.681937557
1.865398019,1.865398019,1.865398019,1.865398019
1.841575094,1.841575094,1.841575094,1.841575094
1.814883467,1.814883467,1.814883467,1.814883467
1.764439798,1.764439798,1.764439798,1.764439798
1.705069051,1.705069051,1.705069051,1.705069051
1.429176229,1.429176229,1.429176229,1.429176229
1.227636932,1.227636932,1.227636932,1.227636932
1.051532114,1.051532114,1.051532114,1.051532114
0.937470148,0.937470148,0.937470148,0.937470148
1.010460872,1.010460872,1.010460872,1.010460872
1.058324717,1.058324717,1.058324717,1.058324717
1.129519327,1.129519327,1.129519327,1.129519327
1.175410521,1.175410521,1.175410521,1.175410521
1.241218125,1.241218125,1.241218125,1.241218125
1.232246914,1.232246914,1.232246914,1.232246914
1.24261971,1.24261971,1.24261971,1.24261971
1.26482573,1.26482573,1.26482573,1.26482573
1.284227245,1.284227245,1.284227245,1.284227245
1.549252437,1.549252437,1.549252437,1.549252437
1.874119138,1.874119138,1.874119138,1.874119138
1.710164507,1.710164507,1.710164507,1.710164507
1.558031064,1.558031064,1.558031064,1.558031064
1.588202579,1.588202579,1.588202579,1.588202579
1.682433729,1.682433729,1.682433729,1.682433729
1.834692886,1.834692886,1.834692886,1.834692886
1.844310056,1.844310056,1.844310056,1.844310056
1.758418869,1.758418869,1.758418869,1.758418869
1.747465646,1.747465646,1.747465646,1.747465646
1.650890052,1.650890052,1.650890052,1.650890052
1.38806754,1.38806754,1.38806754,1.38806754
1.181331146,1.181331146,1.181331146,1.181331146
1.002946079,1.002946079,1.002946079,1.002946079
0.943849497,0.943849497,0.943849497,0.943849497
1.012410787,1.012410787,1.012410787,1.012410787
1.089087358,1.089087358,1.089087358,1.089087358
1.144754872,1.144754872,1.144754872,1.144754872
1.177895392,1.177895392,1.177895392,1.177895392
1.238362798,1.238362798,1.238362798,1.238362798
1.242346882,1.242346882,1.242346882,1.242346882
1.234014944,1.234014944,1.234014944,1.234014944
1.248799788,1.248799788,1.248799788,1.248799788
1.321921577,1.321921577,1.321921577,1.321921577
1.520285911,1.520285911,1.520285911,1.520285911
1.861444694,1.861444694,1.861444694,1.861444694
1.648387796,1.648387796,1.648387796,1.648387796
1.507406847,1.507406847,1.507406847,1.507406847
1.510255487,1.510255487,1.510255487,1.510255487
1.64032066,1.64032066,1.64032066,1.64032066
1.802144829,1.802144829,1.802144829,1.802144829
1.825816629,1.825816629,1.825816629,1.825816629
1.781310971,1.781310971,1.781310971,1.781310971
1.788887284,1.788887284,1.788887284,1.788887284
1.754361228,1.754361228,1.754361228,1.754361228
1.473516051,1.473516051,1.473516051,1.473516051
1.235777623,1.235777623,1.235777623,1.235777623
1.068644017,1.068644017,1.068644017,1.068644017
1.026893381,1.026893381,1.026893381,1.026893381
1.060294692,1.060294692,1.060294692,1.060294692
1.138299291,1.138299291,1.138299291,1.138299291
1.174466324,1.174466324,1.174466324,1.174466324
1.152218844,1.152218844,1.152218844,1.152218844
1.219698186,1.219698186,1.219698186,1.219698186
1.240402317,1.240402317,1.240402317,1.240402317
1.287172177,1.287172177,1.287172177,1.287172177
1.351225126,1.351225126,1.351225126,1.351225126
1.352292363,1.352292363,1.352292363,1.352292363
1.606227919,1.606227919,1.606227919,1.606227919
1.961584432,1.961584432,1.961584432,1.961584432
1.775426455,1.775426455,1.775426455,1.775426455
1.5862754,1.5862754,1.5862754,1.5862754
1.560903777,1.560903777,1.560903777,1.560903777
1.700118034,1.700118034,1.700118034,1.700118034
1.808916034,1.808916034,1.808916034,1.808916034
1.83521313,1.83521313,1.83521313,1.83521313
1.787909652,1.787909652,1.787909652,1.787909652
1.774624022,1.774624022,1.774624022,1.774624022
1.783992437,1.783992437,1.783992437,1.783992437
1.476856851,1.476856851,1.476856851,1.476856851
1.309608229,1.309608229,1.309608229,1.309608229
1.137031445,1.137031445,1.137031445,1.137031445
1.080516026,1.080516026,1.080516026,1.080516026
1.093978192,1.093978192,1.093978192,1.093978192
1.083636157,1.083636157,1.083636157,1.083636157
1.046621218,1.046621218,1.046621218,1.046621218
1.072308465,1.072308465,1.072308465,1.072308465
1.328731566,1.328731566,1.328731566,1.328731566
1.533988807,1.533988807,1.533988807,1.533988807
1.581638669,1.581638669,1.581638669,1.581638669
1.641456104,1.641456104,1.641456104,1.641456104
1.731352774,1.731352774,1.731352774,1.731352774
2.037457232,2.037457232,2.037457232,2.037457232
2.43097349,2.43097349,2.43097349,2.43097349
2.09268742,2.09268742,2.09268742,2.09268742
1.741598517,1.741598517,1.741598517,1.741598517
1.722532688,1.722532688,1.722532688,1.722532688
1.801006711,1.801006711,1.801006711,1.801006711
1.879496782,1.879496782,1.879496782,1.879496782
1.868897968,1.868897968,1.868897968,1.868897968
1.806673231,1.806673231,1.806673231,1.806673231
1.814748391,1.814748391,1.814748391,1.814748391
1.83123707,1.83123707,1.83123707,1.83123707
1.556277746,1.556277746,1.556277746,1.556277746
1.388476782,1.388476782,1.388476782,1.388476782
1.172797262,1.172797262,1.172797262,1.172797262
1.099655412,1.099655412,1.099655412,1.099655412
1.068401949,1.068401949,1.068401949,1.068401949
1.078020457,1.078020457,1.078020457,1.078020457
1.016281193,1.016281193,1.016281193,1.016281193
1.033504099,1.033504099,1.033504099,1.033504099
1.233172388,1.233172388,1.233172388,1.233172388
1.487259069,1.487259069,1.487259069,1.487259069
1.615270011,1.615270011,1.615270011,1.615270011
1.719712133,1.719712133,1.719712133,1.719712133
1.824187689,1.824187689,1.824187689,1.824187689
2.069328569,2.069328569,2.069328569,2.069328569
2.288699285,2.288699285,2.288699285,2.288699285
1.957011897,1.957011897,1.957011897,1.957011897
1.648328951,1.648328951,1.648328951,1.648328951
1.59209572,1.59209572,1.59209572,1.59209572
1.698665629,1.698665629,1.698665629,1.698665629
1.873958651,1.873958651,1.873958651,1.873958651
1.865728354,1.865728354,1.865728354,1.865728354
1.800070538,1.800070538,1.800070538,1.800070538
1.797048037,1.797048037,1.797048037,1.797048037
1.794206083,1.794206083,1.794206083,1.794206083
1.488110987,1.488110987,1.488110987,1.488110987
1.25296442,1.25296442,1.25296442,1.25296442
1.130684193,1.130684193,1.130684193,1.130684193
1.04162473,1.04162473,1.04162473,1.04162473
1.107675739,1.107675739,1.107675739,1.107675739
1.122058029,1.122058029,1.122058029,1.122058029
1.233282054,1.233282054,1.233282054,1.233282054
1.240418366,1.240418366,1.240418366,1.240418366
1.285396123,1.285396123,1.285396123,1.285396123
1.340848318,1.340848318,1.340848318,1.340848318
1.346548273,1.346548273,1.346548273,1.346548273
1.281608635,1.281608635,1.281608635,1.281608635
1.39174135,1.39174135,1.39174135,1.39174135
1.699470738,1.699470738,1.699470738,1.699470738
1.96966093,1.96966093,1.96966093,1.96966093
1.795746756,1.795746756,1.795746756,1.795746756
1.615233902,1.615233902,1.615233902,1.615233902
1.617409835,1.617409835,1.617409835,1.617409835
1.713838316,1.713838316,1.713838316,1.713838316
1.87706942,1.87706942,1.87706942,1.87706942
1.89230229,1.89230229,1.89230229,1.89230229
1.813338782,1.813338782,1.813338782,1.813338782
1.817452593,1.817452593,1.817452593,1.817452593
1.806576939,1.806576939,1.806576939,1.806576939
1.490058226,1.490058226,1.490058226,1.490058226
1.276712451,1.276712451,1.276712451,1.276712451
1.138537346,1.138537346,1.138537346,1.138537346
1.072610715,1.072610715,1.072610715,1.072610715
1.14507852,1.14507852,1.14507852,1.14507852
1.162511396,1.162511396,1.162511396,1.162511396
1.234258349,1.234258349,1.234258349,1.234258349
1.23268959,1.23268959,1.23268959,1.23268959
1.309763366,1.309763366,1.309763366,1.309763366
1.305527852,1.305527852,1.305527852,1.305527852
1.311499298,1.311499298,1.311499298,1.311499298
1.329778742,1.329778742,1.329778742,1.329778742
1.406141027,1.406141027,1.406141027,1.406141027
1.700786729,1.700786729,1.700786729,1.700786729
1.978229586,1.978229586,1.978229586,1.978229586
1.787401444,1.787401444,1.787401444,1.787401444
1.592518336,1.592518336,1.592518336,1.592518336
1.650696131,1.650696131,1.650696131,1.650696131
1.778026341,1.778026341,1.778026341,1.778026341
1.93350727,1.93350727,1.93350727,1.93350727
1.880321952,1.880321952,1.880321952,1.880321952
1.808247339,1.808247339,1.808247339,1.808247339
1.821555705,1.821555705,1.821555705,1.821555705
1.791325346,1.791325346,1.791325346,1.791325346
1.475638489,1.475638489,1.475638489,1.475638489
1.281597936,1.281597936,1.281597936,1.281597936
1.129159569,1.129159569,1.129159569,1.129159569
1.084799686,1.084799686,1.084799686,1.084799686
1.12040769,1.12040769,1.12040769,1.12040769
1.168074938,1.168074938,1.168074938,1.168074938
1.209575482,1.209575482,1.209575482,1.209575482
1.23827453,1.23827453,1.23827453,1.23827453
1.27192727,1.27192727,1.27192727,1.27192727
1.273348916,1.273348916,1.273348916,1.273348916
1.262584265,1.262584265,1.262584265,1.262584265
1.285051077,1.285051077,1.285051077,1.285051077
1.372282328,1.372282328,1.372282328,1.372282328
1.678468368,1.678468368,1.678468368,1.678468368
2.008625782,2.008625782,2.008625782,2.008625782
1.797750166,1.797750166,1.797750166,1.797750166
1.66344413,1.66344413,1.66344413,1.66344413
1.682209047,1.682209047,1.682209047,1.682209047
1.790502851,1.790502851,1.790502851,1.790502851
1.987777212,1.987777212,1.987777212,1.987777212
1.913886424,1.913886424,1.913886424,1.913886424
1.850903388,1.850903388,1.850903388,1.850903388
1.853431054,1.853431054,1.853431054,1.853431054
1.874791845,1.874791845,1.874791845,1.874791845
1.516670946,1.516670946,1.516670946,1.516670946
1.302458543,1.302458543,1.302458543,1.302458543
1.146434633,1.146434633,1.146434633,1.146434633
1.100991464,1.100991464,1.100991464,1.100991464
1.129338779,1.129338779,1.129338779,1.129338779
1.156593446,1.156593446,1.156593446,1.156593446
1.182926652,1.182926652,1.182926652,1.182926652
1.21523799,1.21523799,1.21523799,1.21523799
1.325515143,1.325515143,1.325515143,1.325515143
1.246748232,1.246748232,1.246748232,1.246748232
1.246063489,1.246063489,1.246063489,1.246063489
1.275034027,1.275034027,1.275034027,1.275034027
1.37705146,1.37705146,1.37705146,1.37705146
1.671871024,1.671871024,1.671871024,1.671871024
1.99769797,1.99769797,1.99769797,1.99769797
1.791376166,1.791376166,1.791376166,1.791376166
1.567238993,1.567238993,1.567238993,1.567238993
1.635507394,1.635507394,1.635507394,1.635507394
1.795923292,1.795923292,1.795923292,1.795923292
1.921472099,1.921472099,1.921472099,1.921472099
1.884205732,1.884205732,1.884205732,1.884205732
1.831584792,1.831584792,1.831584792,1.831584792
1.8474128,1.8474128,1.8474128,1.8474128
1.846119544,1.846119544,1.846119544,1.846119544
1.529120708,1.529120708,1.529120708,1.529120708
1.301558479,1.301558479,1.301558479,1.301558479
1.149216404,1.149216404,1.149216404,1.149216404
1.083800656,1.083800656,1.083800656,1.083800656
1.103176759,1.103176759,1.103176759,1.103176759
1.140381607,1.140381607,1.140381607,1.140381607
1.159432725,1.159432725,1.159432725,1.159432725
1.20089181,1.20089181,1.20089181,1.20089181
1.273212502,1.273212502,1.273212502,1.273212502
1.29421086,1.29421086,1.29421086,1.29421086
1.358261133,1.358261133,1.358261133,1.358261133
1.311962035,1.311962035,1.311962035,1.311962035
1.390640679,1.390640679,1.390640679,1.390640679
1.695707323,1.695707323,1.695707323,1.695707323
2.125318394,2.125318394,2.125318394,2.125318394
1.920374102,1.920374102,1.920374102,1.920374102
1.7472637,1.7472637,1.7472637,1.7472637
1.783318393,1.783318393,1.783318393,1.783318393
1.867014923,1.867014923,1.867014923,1.867014923
1.901843229,1.901843229,1.901843229,1.901843229
1.851253784,1.851253784,1.851253784,1.851253784
1.794742377,1.794742377,1.794742377,1.794742377
1.882683782,1.882683782,1.882683782,1.882683782
1.908341606,1.908341606,1.908341606,1.908341606
1.57555622,1.57555622,1.57555622,1.57555622
1.390993749,1.390993749,1.390993749,1.390993749
1.168258161,1.168258161,1.168258161,1.168258161
1.097337715,1.097337715,1.097337715,1.097337715
1.111453865,1.111453865,1.111453865,1.111453865
1.12823142,1.12823142,1.12823142,1.12823142
1.047095992,1.047095992,1.047095992,1.047095992
1.065546622,1.065546622,1.065546622,1.065546622
1.294650861,1.294650861,1.294650861,1.294650861
1.483945017,1.483945017,1.483945017,1.483945017
1.625471621,1.625471621,1.625471621,1.625471621
1.703156584,1.703156584,1.703156584,1.703156584
1.80219565,1.80219565,1.80219565,1.80219565
2.1892804,2.1892804,2.1892804,2.1892804
2.489832016,2.489832016,2.489832016,2.489832016
2.21744583,2.21744583,2.21744583,2.21744583
1.840023721,1.840023721,1.840023721,1.840023721
1.874567163,1.874567163,1.874567163,1.874567163
1.901610523,1.901610523,1.901610523,1.901610523
1.934167941,1.934167941,1.934167941,1.934167941
1.865506347,1.865506347,1.865506347,1.865506347
1.812835924,1.812835924,1.812835924,1.812835924
1.850979619,1.850979619,1.850979619,1.850979619
1.930659967,1.930659967,1.930659967,1.930659967
1.6453011,1.6453011,1.6453011,1.6453011
1.458838198,1.458838198,1.458838198,1.458838198
1.16350374,1.16350374,1.16350374,1.16350374
1.126955551,1.126955551,1.126955551,1.126955551
1.100717299,1.100717299,1.100717299,1.100717299
1.009239835,1.009239835,1.009239835,1.009239835
1.08201524,1.08201524,1.08201524,1.08201524
1.196962558,1.196962558,1.196962558,1.196962558
1.432360554,1.432360554,1.432360554,1.432360554
1.643792524,1.643792524,1.643792524,1.643792524
1.681370504,1.681370504,1.681370504,1.681370504
1.782786112,1.782786112,1.782786112,1.782786112
1.945474235,1.945474235,1.945474235,1.945474235
2.13836062,2.13836062,2.13836062,2.13836062
2.245655394,2.245655394,2.245655394,2.245655394
1.963718907,1.963718907,1.963718907,1.963718907
1.673445131,1.673445131,1.673445131,1.673445131
1.766003207,1.766003207,1.766003207,1.766003207
1.888378388,1.888378388,1.888378388,1.888378388
1.896984492,1.896984492,1.896984492,1.896984492
1.847074441,1.847074441,1.847074441,1.847074441
1.809992633,1.809992633,1.809992633,1.809992633
1.835092765,1.835092765,1.835092765,1.835092765
1.618300537,1.618300537,1.618300537,1.618300537
1.459437349,1.459437349,1.459437349,1.459437349
1.243490351,1.243490351,1.243490351,1.243490351
1.121856083,1.121856083,1.121856083,1.121856083
1.104578344,1.104578344,1.104578344,1.104578344
1.163791279,1.163791279,1.163791279,1.163791279
1.172258294,1.172258294,1.172258294,1.172258294
1.236614829,1.236614829,1.236614829,1.236614829
1.248236747,1.248236747,1.248236747,1.248236747
1.299458777,1.299458777,1.299458777,1.299458777
1.315551589,1.315551589,1.315551589,1.315551589
1.326995634,1.326995634,1.326995634,1.326995634
